GRID_CODE;JSOW;JHAR
39042;95.91644287;346.2785645
39043;95.37081909;340.6796265
39044;94.62582397;333.6077881
39045;93.76737976;326.2306824
39046;93;319.8941956
39047;92.22925568;315.8902893
39048;91.77955627;312.5059204
39057;86.68969727;264.6082153
39058;86.32925415;261.9927673
39061;86;253.3794708
39062;85.98321533;253.2011261
39063;85.57365417;251.7868347
39064;83.20201874;251.0402527
39065;77.18052673;250.2931366
39066;73.6910553;250.1321259
39067;70.19069672;250.7722015
39074;80.13024139;293.017395
39075;75.85443878;290.8142395
39076;76.09107208;290.9336853
39077;81.13551331;294.1511536
39078;86.45559692;297.1280518
39079;88.53733826;299.3068848
39080;88.81647491;299.9664307
39081;87.90571594;300.9087219
39082;86.81724548;299.07901
39083;85.32077789;298.0659485
39084;85.00806427;298.299469
39085;87.21255493;298.5368652
39086;90.59085083;299.1228638
39087;93.64875031;-9999
39088;102.6141129;-9999
39089;103.043541;-9999
39091;95.99877167;-9999
39092;92.43086243;-9999
39093;89.1781311;-9999
39094;86.31060028;-9999
39095;85.50753784;-9999
40034;86;337.7426453
40035;86;337.3263245
40036;86;337.5908203
40037;86.37567902;338
40038;88.98740387;340.4790649
40039;93.40020752;345.6092224
40040;95.65605927;348
40041;96;347.6358643
40042;96;344.9076843
40043;95.35683441;340.7117615
40044;94.56285095;334.1495056
40045;93.74010468;326.8684692
40046;93.06559753;320.4069824
40047;92.32134247;317.2493591
40048;91.9806366;313.7711792
40057;86.63800812;262.7785339
40058;86.04218292;259.8095398
40060;86;252.7119751
40060;86;254.5885925
40061;86;251
40062;86;251.2172394
40063;85.82317352;251.3881531
40064;84.26473999;251.4223175
40065;79.69045258;251.2311859
40066;75.47661591;250.6929626
40072;91.80656433;296.4074402
40073;90.57884979;297.6661072
40074;82.54847717;294.5815735
40075;81.51824951;293.242218
40076;81.6386795;293.0874329
40077;87.5109787;296.3703613
40078;91.93515778;298.4910583
40079;91.55441284;298.7824402
40080;90.24892426;298.3139038
40081;89.18120575;292.6860657
40082;88.30529785;293.081665
40083;87.37506866;294.3824768
40084;86.8241806;295.3174438
40085;87.96011353;295.9689026
40086;90.64650726;297.3595886
40087;96.6651535;295.8785706
40088;106.4753494;-9999
40089;106.9539871;-9999
40090;102.7741165;-9999
40091;98.05593872;-9999
40091;95.54734802;-9999
40091;100.5582809;-9999
40092;94.2906189;-9999
40093;90.84925079;-9999
40094;88.25299072;-9999
40095;86.37628174;-9999
40096;86.28916168;-9999
41034;86;337.9589233
41035;86.81369019;337.825531
41036;86.96386719;338.1340027
41037;87.37660217;339.6608276
41038;91.41176605;344.4925537
41039;94.80172729;348
41040;95.82569885;348
41041;96;345.1846008
41042;96;341.5154114
41043;95.70921326;337.6080933
41044;94.6760788;333.092804
41045;93.81585693;328.019104
41046;93.28652191;322.280304
41047;92.63175964;317.6194763
41048;91.88375092;312.4281311
41049;91.22660065;307.2554626
41051;89.96668243;294.8213196
41051;89.88040924;293.6557007
41051;89.08400726;290.4697266
41052;88.527771;284.9647827
41053;88.01886749;278.192749
41053;88.0039444;282.0309753
41054;87.2644577;274.1820068
41060;86;253.0147705
41061;86;251
41062;86;251
41063;86;251.2446747
41064;84.61129761;252.1157227
41065;82.90559387;253.1459351
41069;88.54788971;282.0764771
41070;89.78822327;285.3605042
41070;91.84759521;289.094635
41071;91.92552948;291.9306641
41072;92.88658142;296.0478516
41073;94.07171631;298.0241699
41074;95.33443451;299.6188965
41075;93.85306549;298.1963806
41076;93.18681335;297.980011
41077;94.52083588;297.7892761
41078;94.67910004;297.6253967
41079;93.16229248;296.7512512
41080;91.43727875;294.7402954
41081;90.4382019;286.975708
41082;89.02761078;287.205658
41083;87.94333649;290.2119751
41084;87.76302338;289.9696045
41085;88.42295074;291.8089905
41086;91.54986572;294.1397095
41087;97.60607147;295.5250549
41088;105.6830902;292.8131714
41089;108.2259827;-9999
41090;103.9038696;-9999
41091;99.10088348;-9999
41091;101.4151611;-9999
41092;96.19089508;-9999
41093;92.94502258;-9999
41094;89.76583862;-9999
41095;87.52605438;-9999
41096;87.62574005;-9999
42034;86.76396179;338.2271729
42035;88.00924683;338.8177795
42036;88.44808197;339.1433105
42037;89.8197937;341.5091553
42038;93.17631531;346.9000244
42039;94.96723175;348.1279602
42040;96;347.1260376
42041;96;342.8549805
42042;96;339.4025879
42043;95.76940155;334.037323
42044;94.90053558;328.345459
42045;94.0942688;323.8441467
42046;93.4335556;319.0609741
42047;92.7346344;314.5695801
42048;91.83562469;308.7893066
42049;91.27293396;303.3457642
42050;90.8552475;298.8244934
42051;89.54654694;293.1043396
42052;88.67346191;285.0802307
42053;88.00747681;277.4358215
42054;87.24269867;271.7207031
42055;86.71018982;266.9554443
42056;86.30316162;265.0491943
42059;86;255.0636444
42060;86;253.3394928
42061;86;251.0537415
42062;86;251.6466217
42063;86;252.6147766
42064;86.00531769;252.9406586
42065;84.8816452;253.2124329
42068;91.42948914;280.6780701
42069;92.60305786;285.0996094
42070;92.91599274;289.4607849
42070;91.65734863;287.4328613
42071;94.10458374;293.7224731
42072;95.25671387;296.7941284
42073;96;297.1459656
42074;96;297.9052734
42075;96;299
42076;95.20883942;297.4022217
42077;96;295.9687805
42078;95.41371918;293.3320313
42079;94.00947571;291.4397888
42080;92.78723145;289.4111328
42081;91.14192963;287.5979614
42082;89.90940094;285.6080017
42083;88.86267853;282.5834961
42084;88.83782196;283.9224854
42085;92.43006134;286.6316833
42086;96.24265289;288.9439392
42087;102.9240417;291.042511
42088;109.1425934;292.3317871
42089;109.9978333;290.9324951
42094;90.25448608;-9999
42094;89.79873657;-9999
42095;89.17780304;-9999
42096;88.86804199;-9999
42097;88.29837799;-9999
43034;87.41603851;336.3158875
43035;88.91675568;338.7229919
43036;89.86301422;340.1468811
43037;91.74102783;342.9347839
43038;94.38171387;348.5339355
43039;95.18810272;348.401001
43040;95.9991684;343.6214905
43041;95.9988327;338.6085205
43042;96;334.3937378
43043;95.59649658;328.9000244
43044;94.69658661;323.869812
43045;94;319.6875
43046;93.40096283;314.3807983
43047;92.65428162;309.690094
43048;91.93852234;305.5072937
