GRID_CODE;JSOW;JHAR
55091;238.46492;183.53508
55092;239.6582336;182.3646088
55093;242.5471802;180.7559662
55094;246.0626526;178.9945831
55095;247.9245148;179.9023438
55096;246.8344116;183.0100708
55097;245.0555573;185.3389587
56068;242.5067902;194.9358826
56069;243.2418365;181
56070;243.2566681;181.0676422
56071;244.0422974;180.9045715
56072;244.3784637;182.1542969
56073;244.2536011;181.5072021
56074;244.3448639;183.2125244
56075;243.3886871;189.6821289
56076;242.6351166;196.4605255
56077;243.7464905;199.7039032
56078;242.5180664;195.2229004
56079;237.5712128;191.105011
56080;234.1420746;191.9035339
56081;237.6198578;191.601532
56082;242.1225739;191.1182098
56083;242.7587128;190.2039185
56084;240.9062042;186.8340149
56085;239.3234558;184.4113312
56086;237.4712982;183.770462
56087;237.3769226;184.6311951
56088;236.7575531;185.2424469
56089;237.3867188;185.1364746
56090;238;184.5612335
56091;238.1791992;183.8208008
56092;239.2722931;182.7277069
56093;240.9768677;182.0228882
56094;243.4479218;181
56095;245.4751282;181
56096;246.0648193;184.4885406
56097;243.8496399;186.0820007
57068;243.4609985;191.2061768
57069;244.046936;183.2333832
57070;244.6160126;182.8181
57071;245;183
57072;245;183
57073;244.9099274;182.9669647
57074;245;183.6540375
57075;244.2668762;186.1538849
57076;243.9748688;189.8519287
57077;242.6414185;199.4944
57078;238.99086;195.1373291
57079;235.5695038;192.8720398
57080;236.009552;192.8692322
57081;238.0209503;192.9465332
57082;239.7947083;192.7188873
57083;240.4000397;192.011322
57084;238.5848541;189.9944916
57085;235.9547272;187.9755707
57086;235.3276367;187.1138916
57087;235.3350983;186.5745544
57088;236.5053558;186.5359192
57089;237.5174408;185.9697266
57090;237.9927673;185.2129517
57091;238;184.4498291
57092;238;184.1269836
57093;238.0435486;183.9564514
57094;240.6889191;182.4558868
57095;242.7599182;181.8822327
57096;243.7762451;185.2206726
57097;243.4017334;186
57098;241.3300323;185.0395203
58067;244.2310486;187.4959869
58068;244.4659576;185.9259186
58069;244.5591431;186.6979828
58070;244.8752289;186.2533569
58071;245;184.7549133
58072;245;183
58073;245;183
58074;245;183
58075;245;183.243927
58076;245;184.6397552
58077;243.5006714;190.9006195
58078;237.7947388;191.519516
58079;234.5174866;193.4776764
58080;236.3743591;193.3433533
58081;237.8404236;193.8404236
58082;237.8723602;193.2671661
58083;238.4641876;193
58084;236.7866058;191.4989014
58085;234.6005096;189.6835632
58086;234.0037079;188.4384155
58087;234.9433746;187.6630096
58088;236.6583252;187
58089;237.8653564;186.6824036
