GRID_CODE;JSOW;JHAR
55081;123.671669;240.3429871
55082;122.5166931;237.6538544
55083;119.8122101;221.7509155
55084;118.4995575;211.7082214
55085;118.7979202;225.4757385
55086;118.1094971;233.5358582
55087;116.6471329;235.3958435
55088;114.9378433;236.937561
55089;113.3041611;238.1151428
55090;112.094902;238.8162994
55091;111.5350876;239.3629303
55092;110.3874435;239.3874359
55093;109.1509399;238.1509399
55094;107.4297867;236.5852966
55095;106.1999435;236.9245148
55096;106.6962128;238.4402313
55097;107.6897964;240.032608
56075;118.56427;239.7011108
56076;121.389679;238.8051605
56077;122.0221176;237.0582581
56078;122.1910629;235.7431183
56079;122.3550262;236.9421539
56080;125.3553467;237.5684967
56081;124.4106827;237.3832092
56082;122.5199966;235.5230865
56083;120.1751328;227.6748199
56084;119.5468979;225.0121613
56085;120.0036469;226.0512085
56086;119.2603378;233.3240204
56087;117.8856125;234.845932
56088;116.1487808;236.4813232
56089;114.4094315;237.2038422
56090;113.1857834;237.7589111
56091;112.259407;238.5614014
56092;110.9321899;238.795517
56093;109.7615128;238.7615051
56094;108.7312469;237.9104156
56095;107.5149231;237.5049744
56096;106.6450577;238.4217377
56097;108.1503677;239.0410004
57076;120.0095215;239.4952393
57077;122.9844131;238.6481171
57078;123.5693665;236.7059937
57079;124.4304962;235.7848206
57080;123.990448;236.0048065
57081;123.4455032;235.7494812
57082;122.492157;235.2596741
57083;120.9567184;232.2247314
57084;120.4819336;227.6012726
57085;120.7744522;229.9535522
57086;120.3699265;233.1031342
57087;118.7618637;235.0105133
57088;117.030571;235.4640808
57089;115.4476929;235.7504425
57090;114.1911774;236.0391388
57091;113.6801605;237.16008
57092;112.4564667;238.5435181
57093;110.9910736;239.9653778
57094;110.0629196;238.7859497
57095;109.009758;238.4411163
57096;107.8729782;239.2650604
57097;108.598259;238.4672394
57098;111.3103027;237.6501923
58076;117.318779;239.0828094
58077;121.2973328;239.5002289
58078;124.2381516;237.2835999
58079;125.9951706;235.0096588
58080;124.6246719;235.6876678
58081;123.3868637;235.3868713
58082;122.4935379;234.9230499
58083;121.650177;234.8991241
58084;121.8808136;234.8425598
58085;122.2100296;234.6348724
58086;121.4421234;234.0037079
58087;119.7804337;234.609787
58088;117.7728424;234.9104919
58089;115.7514725;234.343399
58090;115.8070068;234.1515961
58091;115.5231628;235.2306366
58092;114.5274963;236.4725037
58093;112.9860916;238.013916
58094;111.7201309;238.2184753
58095;110.1886368;239.2007599
58096;109.7405167;239.3659973
58097;110.1067734;238.1909332
58098;111.8270569;237.1552429
59077;118.9892426;239.3071899
59078;123.2566528;238.3205719
59079;125.5336304;236.7233734
59080;124.2914429;236.8057556
59081;124.3613281;236.3283844
59082;123.5430603;237.3018799
59083;123.3797073;237.9593964
59084;123.368927;237.1263123
59085;123.025032;235.6804657
59086;122.2302322;234.7394867
59087;120.4719086;234.5745392
59088;119.0625992;235.7122955
59089;117.3048401;235.1839142
59090;117.3121719;235.088089
59091;117.6550827;235.6352692
59092;116.6625366;236.1439972
59093;115.1387787;237.5716858
59094;113.9993515;238
59095;111.9908676;239.4487457
59096;111.8227692;238.4357452
59097;112.4584427;236.9122009
59098;113.6813431;236.5274658
60078;120.2628326;239.3286133
60079;125;238.9040375
60080;124.9683533;238.129303
60081;125.0059967;237.4005127
60082;124.9084473;237.1831055
60083;124.6399231;237.7201538
60084;124.2771835;236.2542572
60085;123.9013138;234.3271484
60086;122.9012604;235.6467285
60087;121.4801483;235.4373932
60088;120.0950928;236.7379456
60089;119.4234924;237.7336884
60090;119.6165085;237.9242554
60091;119.7329712;236.841507
60092;119.1063614;237.4434662
60093;117.4831009;237.8247223
60094;116.3702774;238
60095;115.6260529;237.9442596
60096;115.0219269;237.5852509
60097;115.8721008;236.7164307
60098;116.071907;235.5861206
60099;116.6823807;234.6615295
61079;122.1857071;238.5309448
61080;125.5962372;240.0418549
61081;125.6955032;239.7820282
61082;125.5172577;239.069046
61083;125.3982468;238.4378967
61084;125.4646225;237.4963837
61085;125.0932693;236.3205872
61086;124.4006195;236.6241302
61087;122.7326965;237.2895355
61088;121.7835922;239.2776947
61089;120.9375381;239.5724182
61090;121.2052231;239.7270355
61091;121.4484863;239.4966583
61092;121.1868362;237.8131561
61093;121.0019073;237.9980927
61094;119.7109604;238
61095;118.5840073;237.9247131
61096;118.1545563;236.720932
61097;118.7229691;235.6049805
61098;118.6285934;234.5533295
61099;118.4299927;234.0499573
62080;122.5301666;238.3997498
62081;124.2770996;239.8740997
62082;126.0954666;240.7934418
62083;126.0819931;240.1294708
62084;126;240.0023651
62085;126;239.3955536
62086;125.4839096;239.0960999
62087;124.3942719;240.013092
62088;123.210762;241.4136658
62089;122.4322968;241.6999817
62090;122.6949921;241.4244537
62091;122.4243927;239.9235382
62092;121.7876663;237.4754486
62093;121.7782822;237.499176
62094;122;237.2386322
62095;120.9737473;236.1047668
62096;120.502182;234.8375549
62097;121.3752365;234
62098;121.2481537;234
62099;120.6927719;234
63081;122.3711472;239.4831238
63082;125.4374313;240.2085266
63083;126.5237503;240.0407104
63084;126.6909866;240.9776306
63085;126.3300934;241.5680847
63086;126;241.9447174
63087;125.6984024;242.5431213
63088;124.6450424;243.1990356
63089;123.899353;243.8304443
63090;123.4898071;241.5427246
63091;123.0040131;239.4441223
63092;122.3735123;237.3173523
63093;122;235.5921631
63094;122;234.3420105
63095;122.1582718;234.3165436
63096;122.3281937;234.2776947
63097;122.7947922;234.2162018
63098;122.7549133;234.269043
63099;122.383873;234.3323059
63100;121.2198181;235.3041077
64082;124.3963928;239.4034271
64083;127;240.0974274
64084;127;241.2008057
64085;126.7986832;242.1170654
64086;126.1907272;242.8015747
64087;126.1421432;243.787796
64088;126.1461029;244.9955292
64089;125.4035721;244.2839661
64090;124.4727325;241.4738617
64091;123.8890076;239.1068268
64092;123.5767899;237.1747742
64093;122.0963211;235.0604553
64094;122.6601334;235.3330841
64095;122.829071;235.6060944
64096;122.9860764;235.5513153
64097;123.3536377;235.3028259
64098;123.6828232;235.6810303
64099;123.3885269;235.1453552
64100;123.1056671;235.0374146
65083;126.6287231;239.3366699
65084;127.7529221;240.3004456
65085;127.4176636;240.8319702
65086;127.1896973;241.5785522
65087;127.2490234;242.8536224
65088;126.9837418;244.1881866
65089;126.3808517;244.7268066
65090;125.6575623;242.8291016
65091;125.5530472;242.0629272
65092;125.0075531;239.3341217
65093;124.0325623;237.0325623
65094;123.446022;236.7772827
65095;123.6671906;236.9306641
65096;123.7647476;235.8826599
65097;124.1703568;235.7632294
65098;124.6105194;236.2908173
65099;124.3568192;235.810379
65100;124.0775681;235.8255463
66083;122.4735336;-9999
66084;128.5908966;239.3080139
66085;128.0564728;239.4932404
66086;127.9736633;240.3950958
66087;128;242.3439026
66088;127.7695999;243.8289337
66089;127.1966934;245
66090;127.5351563;245.4748077
66091;127.7140732;245.4372559
66092;126.7361298;242.6582794
66093;125.8383026;239.8792877
66094;125.1131668;238.2442322
66095;124.8231125;237.4957733
66096;124.6155014;236.3520355
66097;124.91362;236.1108856
66098;125.2760162;236.5190887
66099;125.3261871;236.5124817
66100;125.049469;236.613678
66101;124.7727432;236.714859
67084;124.1417999;238.6326599
67085;128.9412537;239
67086;128.3748016;239.6626129
67087;128.2187653;241.7378845
67088;128.1209869;244.1399536
67089;128.0139008;244.958313
67090;127.9221573;245
67091;128;245.2209015
67092;128;245.3725586
67093;127.5206299;243.8273468
67094;126.7472382;240.7646484
67095;126.4421692;239.1012268
67096;126.1311035;238.0541687
67097;125.8515625;236.5574493
67098;126.1178665;236.7775879
67099;126.4754333;237.2400818
67100;126.2583923;237.3209076
67101;125.9725571;237.4148254
68085;125.9722824;238.5968475
68086;129;238.9205475
68087;129;240.1368256
68088;128.8153992;241.8932495
68089;128.4939423;243.5181732
68090;128.4486389;243.7510071
68091;128.4674225;244.6442108
68092;128.3864136;245
68093;128.2679443;245
68094;128.2898102;244.5123444
68095;128.0636139;241.6404877
68096;127.7689972;240.3585815
68097;127.494957;238.7833252
68098;127.2412033;237.2411957
68099;127.6203766;237.654007
68100;127.6297531;237.9628296
68101;127.2197571;238.0504913
69086;127.8146362;238.550293
69087;129;238.8550568
69088;129.5318146;240.5419769
69089;129.1178741;241.5929413
69090;129.005188;242.6253052
69091;129.0224762;243.5161133
69092;128.9986877;244.3809204
69093;128.9992065;244.8130035
69094;129.1197968;244.0515747
69095;129.2690735;243.3318939
69096;129.3102264;242.3413849
69097;128.9326935;240.3772278
69098;128.6936493;238.6936493
69099;128.8432922;238.8432922
69100;128.6751099;238.6751099
69101;128.3733978;238.6505737
69102;128.0373077;238.5099182
70087;129;238.5037384
70088;129.8386078;239.3032532
70089;130.0155487;240.3383331
70090;129.5511322;241.3498688
70091;129.4947968;242.2947998
70092;129.4831848;243.193512
70093;129.6659546;244.6388397
70094;129.828537;244.4671173
70095;130.0900726;243.8904266
70096;130.3321838;243.2596436
70097;130.1172791;241.1361084
70098;129.9027863;239.9027863
70099;129.7705078;239.7705078
70100;129.485199;239.485199
70101;129.325058;239.2366333
70102;129.1946259;239.1100006
71088;129.7044983;238.4355774
71089;130.7924652;239.2276306
71090;130.4868622;239.9870758
71091;129.9671326;241.0734863
71092;130.1240234;242.4442291
71093;130.291626;243.8437958
71094;130.5273438;244.5592499
71095;130.8282471;244.2184143
71096;131.0703583;243.5876312
71097;130.8793488;241.6527252
71098;130.9285736;241.0860596
71099;130.4273529;240.4273529
71100;129.8518372;239.7466278
71101;130.2640533;239.6435394
71102;130.2119751;239.6848145
72089;130.4866943;238.3395538
72090;131.38591;239.1279297
72091;130.8921356;240.2407837
72092;130.7250519;241.5759583
72093;130.8014526;242.6664734
72094;130.9774475;243.4664917
72095;131.4302063;243.8746033
72096;131.8085327;243.9156189
72097;131.8282471;243.3774567
72098;131.9169464;243.4294739
72099;131.7352905;243.1048431
72100;131.1374512;241.6762238
72101;131.2588501;240.6669006
72102;131.196991;240
72103;131.2742615;240.0373993
73090;131.2428589;238.5036316
73091;131.4073944;239.4439697
73092;131.3415527;240.5514221
73093;131.3927917;241.8006744
73094;131.5535736;242.6735687
73095;132;243.0982971
73096;132.0245056;243.6822815
73097;132.3184204;244.3746338
73098;132.6123352;245.0669861
73099;132.90625;245.7593384
73100;133.0588226;244.5884705
73101;132.542099;241.4963684
73102;132.1434174;240.1960297
73103;132.5047455;240.9330292
74091;131.1105194;238.5867767
74092;131.9330292;239.4252167
74093;132.045578;240.784256
74094;132.0327301;242.018631
74095;132;242.6568909
74096;132.0579529;243.2543488
74097;132.3804321;243.8101654
74098;132.7240143;244.2651062
74099;133.0937347;244.7032928
74100;133.6813049;244.8949585
74101;133.5056;242.3715973
74102;133.5066986;241.644989
74103;133.6561127;241.6561127
75091;129.4328918;-9999
75092;132.4910431;238.3235626
75093;132.647995;239.519104
75094;132.4877319;240.5815735
75095;132.3634491;241.5033264
75096;132.3344574;242.1896057
75097;132.5523987;242.7200012
75098;132.8959808;243.174942
75099;133.3322296;243.5705109
75100;133.8087006;243.9403229
75101;134.0052338;242.8265533
75102;134.1945343;242.5295715
75103;134.3468475;242.028656
75104;134.3804169;-9999
76092;131.17276;237.6611938
76093;133.2071838;238.2849579
76094;132.9558868;239.0931091
76095;132.7956238;240.1555786
76096;132.725708;240.9677429
76097;132.8786011;241.5372162
76098;133.0990448;241.9288788
76099;133.5986786;241.6260986
76100;134.0420837;241.2792664
76101;134.3717041;241.7559357
76102;134.7013245;242.2326202
76103;134.9958801;242.4067841
76104;135.4880219;243.4877777
77093;132.5427399;237.6304779
77094;133.6387177;238.4344635
77095;133.4705048;239.2446594
77096;133.2062378;239.9764252
77097;133.525589;240.1585693
77098;133.8233643;240.6391907
77099;134.1768188;240.8231812
77100;134.5177917;241.3985443
77101;134.7779999;242.2795258
77102;135.085495;242.3929596
77103;135.3953552;242.6470337
77104;135.9458466;243.7791595
78094;133.4463196;237.5370636
78095;134.0292664;238.5496216
78096;134.0982819;239.5662384
78097;133.8777161;240.3388519
78098;134.2783508;240.2793732
78099;134.7583313;240.1136017
78100;135.0874329;240.7600861
78101;135.2139435;242.5271759
78102;135.4379883;242.9187012
78103;135.7094421;242.7263489
78104;136.190155;243.3575897
78105;137.1407318;-9999
79095;134.1801147;237.5126801
79096;134.3991089;238.6512756
79097;134.5718231;239.7596741
79098;134.5491791;240.7012787
79099;134.970993;240.6134186
79100;135.3935089;240.309082
79101;135.8083038;240.0252991
79102;135.9801788;241.1078339
79103;136.1080627;242.4978638
79104;136.7344818;242.8924408
79105;137.3687439;243.8228149
80096;134.5706635;237.6278381
80097;134.7528534;238.7424316
80098;134.9255829;239.8508301
80099;135.2203674;240.8700104
80100;135.6895599;240.757019
80101;136.1445313;240.4481659
