GRID_CODE;JSOW;JRIP
40043;57.81125641;196.9812317
40044;57.22510147;197.9581604
40045;51.28992081;196.1899567
40046;42.35892105;192.2757874
40047;44.14136505;191.9640045
40048;48.35870361;192.8224335
40057;35;189.9483185
40058;35;189.8389893
40060;35;189.7583466
40060;35;189.8879852
40061;35;190
40062;35;190
40063;35;190
40064;35.21537781;190.1207123
40065;35.33444595;189.9069061
40066;35.25279236;189.4736938
40072;59.01616669;196.8320618
40073;61.7864418;197.2796631
40074;65.70587921;198.6531677
40075;69.04706573;200.1275177
40076;69.86739349;200
40077;68.52336884;201.1500244
40078;66.78542328;201.7381897
40079;64.6736908;202.6631622
40080;62.79407501;203.6607819
40081;61.51219177;204.6695862
40082;60.30529785;205
40083;59.37506866;205
40084;59;205
40085;59.18938446;205
40086;59.9848671;205
40087;60.79263306;204.4160004
40088;61.25939178;203.3155365
40089;61.87599564;202.8061066
40090;62.55303192;202.3055115
40091;62.91147232;201.9934845
40091;63.30293274;201.6588287
40091;62.93266678;201.6599426
40092;63.62383652;201.2223663
40093;64.44216919;200.8766632
40094;65.58568573;200.7144318
40095;66.73468781;200.6085663
40096;67.89733124;200.6428375
40097;69.10583496;200.8204346
40098;69.54792786;200.834259
41032;31.67897415;207.1439362
41033;29.83460999;202.2256317
41034;29;200
41035;29.3484478;200.6138
41036;29.41275787;200.7270966
41037;29.1154232;200.1654358
41038;31.60883141;199.5645447
41039;38.88657379;198.3965454
41040;54.14675903;196.3486023
41041;56.96895218;196.8081818
41042;56.86201477;197.9039917
41043;56.67649078;198.8725128
41044;56.29034042;199.516098
41045;52.76940918;198.3874054
41046;43.21520233;193.7072449
41047;39.43242264;191.2741089
41048;39.92951202;191.0161591
41049;39.38603973;190.6196899
41051;36.96213531;190.3774872
41051;36.97815323;190.2795563
41051;37.76096725;190.45961
41052;36.53789902;190.5760498
41053;36.00240707;190.3273315
41053;38.01766968;191.0034332
41054;35.24617767;190
41060;35;189.5746307
41061;35;190
41062;35;190
41063;35;190
41064;35.54337311;190.354538
41065;36.09442139;190.6134033
41069;47.34244537;193.6194458
41070;49.59522247;194.4193268
41070;51.73519897;195.3205719
41071;54.49646378;196.1948547
41072;58.18120575;197.5451965
41073;61.89875412;198.5045013
41074;65.29107666;199.668869
41075;68.61743164;200.6582947
41076;69.93772888;200.0622711
41077;69.17695618;200.8230438
41078;67.30450439;201.5651703
41079;65.16229248;202.5711365
41080;63.27952957;203.8384705
41081;62.4382019;204.3195038
41082;61.53638458;204.7641754
41083;60.37934113;204.4926605
41084;59.76301956;204.2369843
41085;59.93940353;204.5441437
41086;60.63746643;204.8576508
41087;61.53712463;204.4445343
41088;62.04734039;203.414444
41089;62.39339066;202.779892
41090;62.77002335;202.3204041
41091;63.63085556;201.5786133
41091;63.14780045;201.9145966
41092;64.2835083;201.1074219
41093;65.12115479;200.5415344
41094;66.05397797;200.0898895
41095;67.11121368;199.8599243
41096;68.47665405;200.0937958
41097;69.85919952;200.3250427
41098;71.40519714;200.4464722
41099;71.27572632;200.5063782
42032;32.45446396;209.2492676
42033;30.54964066;203.9487457
42034;29.3753891;200.7235565
42035;29.86042213;201.5156708
42036;30.04834557;201.8467102
42037;29.98279572;201.4286346
42038;29.66604805;200.3939209
42039;33.8814888;200
42040;45.83258438;198.733139
42041;51.8771019;198.8594666
42042;55.99868393;199.4635773
42043;56;200
42044;56;200
42045;56;200
42046;48.94055557;196.1734314
42047;40.79914474;192.7157898
42048;41.44449615;192.1273193
42049;37.49000549;190.2238159
42050;36.29592896;190.1500397
42051;35.21089172;190
42052;35;190.0812683
42053;35;190.0064392
42054;35;189.4406128
42055;35;188.2373962
42056;35;187.4628754
42059;35;188.6138763
42060;35;189.2469025
42061;35;189.9929352
42062;35;190
42063;35;190
42064;35.45404816;190.5502777
42065;36.26139832;190.9146729
42068;46.84897995;195.8311768
42069;48.29044724;195.709549
42070;51.35944748;196.2222595
42070;50.30276871;195.0445099
42071;55.11840057;197.6886902
42072;59.21494293;199.3253479
42073;63.1006813;200.2516632
42074;66.79956055;201.4174042
42075;68.66448212;201.7683105
42076;69.26371765;201.0278778
42077;69;201
42078;67.82743073;201.5862885
42079;66.00947571;202.3973999
42080;63.96314621;203.8099213
42081;63.07096481;204
42082;61.87835312;204.2057037
42083;60.32891464;204.2139587
42084;60;204
42085;60.96652985;204.0806732
42086;61.81066513;204.2812805
42087;63.82853699;204.730957
42088;62.99667358;203.4669037
42089;62.9396286;202.8749542
42094;66.93505859;199.6053009
42094;67.14537811;199.4319
42095;67.89958954;199.3086548
42096;69.29762268;199.506546
42097;71.15172577;199.6661072
42098;73.05079651;199.7626343
42099;72.96463776;199.8834076
42100;72.87848663;200.0041809
43032;33.32732391;211.6402435
43033;31.61503983;206.1842041
43034;30.29154015;203.1599884
43035;30.47405815;202.8872223
43036;30.60706139;202.7797546
43037;30.68162537;202.4464874
43038;29.43450737;200.6180878
43039;32.00134277;200.049942
43040;44.29398346;200.0001068
43041;49.05810928;200.0035858
43042;54.37952423;200
43043;56;200
43044;55.96393585;200
43045;56;200
43046;56;200
43047;51.55240631;197.7840729
43048;43.50590134;193.5601501
43049;35.10098648;190
43050;37.17695618;191.0884705
43051;35.01309967;190
43052;36.122612;190.3187408
43053;35;189.7335052
43054;35;189.0131836
43055;35;186.6556396
43056;35;185.4372864
43057;35;185.3813477
43057;35;185.1583099
43058;35;186.7945709
43059;35;188.4815521
43060;35;189.6260071
43061;35;190
43062;35;190
43063;35;190
43064;35.2818985;190.2817078
43067;46.34869385;196.6628876
43067;45.1663208;195.9269257
43068;47.48716354;196.8187866
43069;49.82703781;197.266983
43070;52.31994247;197.9718323
43071;56.22246552;199.2769623
43072;60.59833527;200.6847229
43073;64.28160858;202.0177765
43074;67.14373016;202.5133972
43075;68.67246246;202.7007904
43076;67.64987946;201.2630157
43077;68.83625793;201.6260681
43078;68.12571716;202
43079;66.7793808;202.3262939
43080;65.02373505;203.2403717
43081;63.85938644;204
43082;62.22086716;204
43083;60.70198059;204
43084;60;204
43085;61.07977295;204
43086;62.94918823;203.7127838
43087;64.90327454;203.5526581
43088;64.98918915;204.3265686
43088;66.97699738;204.3547363
43095;68.93444061;198.9715118
43096;70.42743683;198.8799744
43097;72.47769165;199.0061035
43098;74.5514679;199.0787811
43099;74.44845581;199.1995544
43100;74.02371979;199.4850769
43101;74.02016449;199.9057159
44032;34.22321701;213.9667816
44033;32.49066925;208.1613312
44034;31.0909977;204.861969
44035;30.94690323;204.4594879
44041;49.29790878;200.0688019
44042;51.99967575;200
44043;55.19007874;200
44044;55.90634918;200
44045;56;200
44046;56;200
44047;56;199.2288818
44048;50.60102844;196.0560608
44049;42.27837753;193.2348328
44050;43.35770035;194.0342255
44051;44.11234283;194.390625
44052;43.32442474;192.2843475
44053;39.05337906;190.299881
44054;35;187.9771118
44055;35;185.6927185
44056;35;184.758606
44057;35;185.4108887
44058;35;187.4373016
44059;35;189.6071014
44060;35;190
44061;35;190
44062;35;190
44063;35.14857483;190.0990448
44063;35;190
44066;41.35754013;193.9096527
44067;46.29730988;196.6438446
44067;46.12182999;196.8083801
44068;48.93689346;198.3544312
44069;51.31526184;198.9581146
44070;54.31994629;200.0842743
44071;58.15095901;201.2566528
44072;62.43627548;202.6019287
44073;65.24773407;203.4171295
44074;67.96720886;203.8597717
44075;67.97342682;203.4676819
44076;66.87957001;201.9706573
44077;66.89653015;201.8432922
44078;67.84358978;202
44079;67.26657867;202
44080;65.67565918;203.4104614
44081;65.63935089;204
44082;64.39633179;204
44083;61.92647552;203.2013702
44084;60.64966965;202.9692993
44085;63.02627182;203.0688171
44086;65.44056702;202.6921997
44087;67.55056763;203.0090942
44088;69.15904236;204.1717377
44096;71.77516937;198.473053
44097;73.58487701;198.4143677
44098;75.57865906;198.39505
44099;75.33100128;198.7346497
44100;75.27095032;199.1799927
44101;75.37483215;199.604538
45041;50.65523911;200.2551422
45041;49.57516479;200.0593414
45042;52.5674057;200
45043;54.89588547;200
45044;55.89478683;200
45045;56;200
45046;56;200
45047;56;200
45048;54.80639267;198.8204041
45049;52.52470779;197.5812073
45050;50.52157593;197.384079
45051;50.47933197;197.6245575
45052;50.47983551;196.3278046
45053;45.17935181;194.166748
45054;42.69491959;192.7881927
45055;35;185.8558655
45056;35;185.7528687
45057;35;186.988327
45058;35;188.9652863
45059;35;190
45060;35;190
45061;35;190
45062;35;190
45063;35.0244751;190.0163116
45065;37.54352188;192.0923615
45066;42.1708107;194.5049896
45066;43.54597855;195.5865784
45067;46.73452759;197.3963013
45068;49.90388489;199.3181915
45069;53.29740143;201.0378418
45070;56.50481415;202.3609924
45071;60.12613678;203.2438202
45072;64.06659698;204.1123047
45073;67;205.0183868
45074;67.67182159;204.767395
45075;67.19496155;204
45076;66.25945282;202.7059631
45077;66.26184845;202
45078;67.27215576;202
45079;67.9637146;202.0362854
45080;66.45584106;203
45081;66.57523346;203.5752258
45082;65.7431488;203.8762512
45083;61.92273331;203.4204407
45084;62.51355743;202
45085;65.2399826;201.9354858
45086;67.71398926;202.3861084
45087;70.05297089;203.5516357
45088;72.28036499;205.1734772
45089;72.33331299;204.0323792
45098;75.95957184;198.1940918
45099;75.92453003;198.5605927
45100;76.24952698;198.8737488
45101;76.18643188;199.4363251
45102;76.2250824;199.7024841
46041;51.37054825;200.3258057
46042;53.55204773;200.2197723
46043;55.24708557;200.0617371
46044;56;200
46045;56;200
46046;56;200
46047;56;200
46048;55.73464203;199.8230896
46049;54.39647293;198.8970184
46050;55.22141266;199.0440979
46051;55.99763489;199.5597992
46052;56;200
46053;52.95401764;198.5644989
46054;53.48108673;199.5001831
46055;46.28460312;193.4796143
46056;38.64544678;188.4010315
46057;35;188.5715485
46058;35;190
46059;35;190
46060;35;190
46061;35;189.4317017
46062;35;189.6470795
46063;35.05382919;190.0358887
46063;35;189.9196472
46064;35;190
46065;36.56663132;191.5511475
46066;45.44236374;195.9624939
46067;49.10003662;198.3175659
46068;52.21866226;200.0557098
46069;55.61976242;202.4098511
46070;58.46001434;204.1375427
46071;61.8977356;204.7979431
46072;65.03936768;205.3967285
46073;67;205.9570618
46074;67.09355164;204.9706268
46075;66;204.5527344
46076;65.48802185;203.8488159
46077;65;203.2353973
46078;65.85677338;202.491745
46079;67.97225189;201.7865448
46080;67.77545929;198.6934204
46081;67.96125793;201.1797638
46082;67.84347534;203.1565247
46083;65.05737305;202.7764893
46084;65.25640869;200.9781342
46085;68.13015747;202.1108398
46086;69.31157684;207.4394379
46087;71.6199646;206.9480438
46088;74.4444046;206.5953827
46089;75.14042664;204.7036133
47042;54.497612;200.4759064
47042;55.26981354;200.4428711
47043;55.83189774;200.0137787
47044;56;200
47045;56;200
47046;56;200
47047;56;200
47048;56.10441589;200
47049;56.27124023;200
47050;56.73721695;200
47051;57.12965775;200
47052;56.02059174;200
47053;56.97073746;200.099762
47054;58.36763;201.5644684
47055;55.20844269;199.7864075
47056;45.69768143;193.2219543
47057;39.68252945;188.9222412
47058;35.94513321;190
47059;35;190
47060;35;190
47061;35;189.7319641
47062;35;190.0928345
47063;35;190.9281769
47064;35;190
47065;45.52585983;196.9147797
47066;53.82601929;206.9685669
47067;56.75667191;203.3929901
47068;57.57621384;202.3199005
47069;59.06632233;203.3244171
47070;61.91399002;205.6225891
47071;63.49783325;206.7283783
47072;66.08478546;207.1644135
47073;66.70245361;207.1300812
47074;66.02119446;206.6312866
47075;66;205.4022369
47076;65.32646942;204.8855133
47077;65.25570679;204.6279755
47078;65;203.5296783
47079;66.98724365;196.1127319
47080;69.17707062;188.6999817
47081;69;197.4775848
47082;68.17756653;203.3713837
47083;67.33434296;202.395874
47084;66.73203278;202.7906494
47085;71.57302094;205.3290558
47086;76.87954712;208.2936249
47087;77.55760956;208.2527924
47088;79.0900116;206.6366577
