GRID_CODE;JSOW;JRIP
21056;288.2164001;162.3803558
21057;296.6741638;164.8138275
21058;312.1940918;154.9295807
21059;327.8282776;141.857254
21060;334.1434021;138.4733276
22024;332.9407349;168.8574219
22025;332.7932434;166.9830627
22026;333.6961365;167.812088
22027;334.9932556;166.8568115
22028;334.9981079;163.0841522
22029;335;160.3541565
22030;335.1314697;158.1481628
22031;334.2408447;155.773941
22032;331.6577148;156.9791412
22033;329.522583;160.2705383
22034;328.1495361;160.9940796
22035;323.704834;161.8876953
22036;319.2601624;162.7813263
22037;314.8154602;163.6749573
22038;301.4945984;153.6932983
22039;292.2037964;153.9228363
22040;290.5351257;155.8007507
22041;295.3152771;161.4117432
22042;295.6506653;161.5596161
22043;298.9997559;158.7878723
22044;298.2729187;152.956192
22045;297.0901489;146.7822266
22046;290.1811218;141.2123108
22047;284.3432007;136.0903015
22048;283.4625549;132.7842712
22049;282.5819092;129.4782257
22050;281.7012939;126.1722031
22051;281.0230103;123.6523132
22052;281.4513855;126.9062424
22053;285.0011292;145.2323761
22054;288.9363098;165.0333862
22055;289.3930969;169.0691681
22056;289.7995911;169.7756958
22057;294.6567078;174.1148834
22058;304.7330017;167.624115
22059;319.4930115;154.7005615
22060;330.6323242;145.4983978
23026;333.7258606;168.9810181
23027;334.6038208;168.9981079
23028;334.940033;167.3742218
23029;335;165.9191589
23030;335;163.0958099
23031;331.5751038;161.7772369
23032;328.1487427;163.2227631
23033;327.0985718;164.7251892
23034;324.7382202;165.7083588
23035;319.9325256;167.1047058
23036;315.4878235;167.9983368
23037;311.0431213;168.8919525
23038;301.436676;166.7313843
23039;294.2479858;159.2963257
23040;299.7074585;163.88414
23041;310.7947693;159.9953461
23042;308.1585693;163.9314575
23043;305.8643188;166.4286346
23044;306.5822449;161.6815796
23045;301.3119202;155.9388123
23046;293.000824;148.7268677
23047;285.6347961;138.5363922
23048;282.3009949;127.2029877
23049;281.4319458;123.9505692
23050;280.5629272;120.698143
23051;283.6813965;135.4100342
23052;286.9365845;151.6418304
23053;290.8717651;171.4428406
23054;291.5936584;176.6802216
23055;291.1461487;176.6175232
23056;291.3827515;177.171051
23057;292.0924988;176.5818939
23058;301.7066956;172.4184723
23059;315.3875732;163.9136658
23060;322.7683411;157.9685364
23061;331.3267212;151.0197601
24024;319.5763245;166.724411
24028;334.4633179;168.9999237
24029;334.2303467;167.977005
24030;333.9851074;165.3445282
24031;329.9712524;165.0339813
24032;326.3839417;166.6592407
24033;324.0431519;168.2241516
24034;321.267395;170.0735168
24035;320.3786621;166.4311371
24036;315.3101501;168.3013763
24037;309.9141541;169.9211731
24038;301.1966553;168.2444305
24039;301.2081299;164.6864471
24040;314.9395142;162.3248138
24041;326.2742615;158.578949
24042;326.4273071;160.9246826
24043;318.4264221;167.3272247
24044;310.8778076;168.6494446
24045;301.3672485;159.8924103
24046;291.8566895;151.135376
24047;286.9855957;139.2772675
24048;283.2585144;126.6544724
24049;283.4003296;131.5310669
24050;286.8456726;148.2693634
24051;289.9829102;163.8820801
24052;293.1201477;179.4947968
24053;293.6686707;183.6686707
24054;293.1239319;183.1239471
24055;292.5792236;182.5792236
24056;292.8088074;180.0526886
24057;290.5452271;178.697052
24058;297.2809753;175.0221558
24059;320.7895813;161.3234711
24060;335.176178;152.2211761
24061;335.3224792;151.5744781
25029;334.0226746;168.7339935
25030;333.7896118;167.39328
25031;328.7214355;168.462677
25032;325.0389709;170.0145264
25033;321.6680603;170.9377747
25034;318.0299988;174.0236664
25035;317.2314453;170.3683624
25036;315.7745361;168.1261292
25036;315.3599854;167.0601349
25039;300.4790039;146.8527832
25040;300.2049561;144.0065765
25041;310.6340637;157.3085175
25042;316.1761475;166.6363068
25043;308.5748596;172.6933289
25044;303.755188;173.0397949
25045;300.223114;162.3009186
25046;292.0634766;152.6409302
25047;288.9326782;140.1699677
25048;288.1878052;128.3065796
25049;289.6304321;148.2845001
25050;291.8386536;172.3686218
25051;292.921814;177.098114
25052;294;183.1191559
25053;293.9577942;183.9578094
25054;293.4130859;183.4130859
25055;294.0847778;172.7945557
25056;294.8173828;169.5976105
25057;295.6159973;175.802063
25058;294.1467896;176.8527069
25059;312.113739;166.4851685
25060;331.2449341;155.3764343
25086;320.3218384;163.4798126
25087;320.0917969;163.6172028
26030;332.1850891;169.1017456
26031;328.3800964;169.6350861
26032;324.9032288;170.3440552
26040;299.9099121;150.6053772
