GRID_CODE;JSOW;JRIP
18030;334.9808655;133.2254333
18031;334.5022278;131.8104858
18032;334.0180359;130.3843536
18033;332.8394775;127.2985535
18034;331.6326294;124.1969833
18035;330.7758789;122.5444565
18036;327.6452942;124.7730408
18037;326.5518494;122.1115799
18038;328.1630554;114.2882385
18039;328.6711731;111.8752136
18040;328.7595215;111.28759
18041;326.8337402;115.8381577
18042;323.9881287;122.6704025
18043;321.1424866;129.502655
18044;319.9005737;132.1768188
18045;321.5906982;127.2486267
18046;323.2808228;122.3204498
18047;325.5848999;116.721817
18048;326.4796143;114.2333984
18049;326.5699463;113.3111572
18050;326.6602478;112.3889313
18051;326.5339661;112.3464508
18052;326.9775696;112.4706879
18053;327.4497375;115.8406296
18054;329.4733582;115.6960373
18055;332.4180908;116.1574173
18056;342.5345459;121.3367004
18057;350.1158447;125.7375793
18058;349.9296875;126.8933182
18059;349.2598877;126.6291733
18060;348.6730042;118.7176971
18061;344.9826965;121.4049683
18062;340.9909668;126.4060898
19022;331.686615;152.3717957
19023;332.5300598;148.9434204
19024;333.7260132;144.1055756
19025;334.9823303;138.9694824
19026;335.5980835;138.3816528
19027;335.5263977;139.9232025
19028;335.4169006;141.5104218
19029;335.0183716;140.7469788
19030;334.3759155;139.0009308
19031;333.4641724;136.0881195
19032;332.6354675;133.1665192
19033;331.5463562;130.5523224
19034;330.7556763;129.1730957
19035;329.9649658;127.7938538
19036;324.7422791;133.2481537
19037;322.1430359;133.4605255
19038;323.7542419;125.6371765
19039;325.365448;117.8138504
19040;324.2525635;117.6765823
19041;321.4069519;124.5088272
19042;318.5613098;131.3410797
19043;315.7156982;138.1733246
19044;316.4063416;135.8366241
19045;318.2486572;130.7422791
19046;320.9807434;124.6762314
19047;323.2825012;119.4480972
19048;323.3728333;118.5258636
19049;323.4631653;117.6036301
19050;323.5534973;116.6813965
19051;323.7816467;115.6431885
19052;324.4307251;114.2508774
19053;323.485199;117.1583481
19054;326.7931213;119.135437
19055;336.9095764;124.3147202
19056;347.0260315;129.4940033
19057;350.5771484;132.6574554
19058;350.3216248;133.6094818
19059;349.7258911;126.5140076
19060;349.1427002;118.2592163
19061;343.9040222;122.0487137
19062;340.9707031;126.1211319
19062;339.1215515;127.6806107
20023;330.9406433;155.0904846
20024;331.8867493;150.8405762
20025;333.2686157;145.8048248
20026;334.1380615;143.251297
20027;334.7296143;144.7648621
20028;334.6810608;146.2784271
20029;333.8274231;144.6890869
20030;333.131958;141.7980347
20031;332.4364929;138.9069977
20032;331.5261536;137.1809692
20033;330.7354431;135.8017273
20034;329.9447327;134.4224854
20035;327.703064;135.2804718
20036;321.8392639;141.7232666
20037;317.7342529;144.8094788
20038;319.345459;136.9861298
20039;320.7035217;129.6221924
20040;318.4777527;129.0444794
20041;315.8305664;134.3388824
20042;313.1345215;140.0117493
20043;311.2220154;144.4246063
20044;313.6444702;138.696701
20045;316.3765564;132.6306458
20046;319.1086731;126.5645981
20047;320.1757202;123.7405472
20048;320.6033325;122.5345612
20049;321.2523804;121.1422501
20050;321.9014587;119.749939
20051;322.5505066;118.3576279
20052;322.9474792;117.4619064
20053;321.9051208;120.2275772
20054;331.6622925;126.3262863
20055;341.4194641;132.4249878
20056;350.8973999;137.4608917
20057;348.1176147;140.8846436
20058;345.285614;137.6250458
20059;341.7822266;129.6754456
20060;341.5971069;122.8215332
20061;333.2244873;134.3461914
20061;337.7164307;128.0953674
21023;329.3877869;159.2898865
21024;330.2439575;157.4029999
21025;331.5548706;152.6401672
21026;332.3829346;149.1479797
21027;333.2071838;149.634491
21028;334;149.5010529
21029;334;147.7747803
21030;333.2483826;144.9283295
21031;332.2471008;141.7461548
21032;331.0405273;141.3388214
21033;329.92453;141.0511169
21034;329.1338196;139.671875
21035;324.8000488;143.7555847
21036;318.9362793;150.1983795
